"","X","B365H","B365D","B365A","Season","Matchweek_round","Year","Month","Day","Hour","Minute","Referee","rPointsATM","rRankATM","rFTG_roll","rGC_roll","rS_roll","rST_roll","rF_roll","rC_roll","rY_roll","rR_roll","rOverallGK","rOverallDEF","rOverallMID","rOverallATT","r_attWorkRate","r_defWorkRate","r_avgPACE","r_avgSHOOTING","r_avgPASSING","r_avgDRIBBLING","r_avgDEFENDING","r_avgPHYSICALITY","r_avgHeight","r_avgWeight","r_avgAge","rSumWage","rSumValue","r_avgDIVING","r_avgHANDLING","r_avgKICKING","r_avgPOSITIONING","r_avgREFLEXES","r_avgSPEED","FTR"
"1691",1691,2.1,3.6,3.75,2018,33,2019,4,6,15,0,21,1.15151515151515,0.8,0.799999999999996,0.666666666666665,1.23809523809524,1.99999999999999,1.07142857142857,0.923076923076924,3,1,0.9875,0.967948717948718,1.01718213058419,1.00645161290323,1,0.904761904761905,1.15902140672783,1.01512605042017,0.977941176470588,1.02545968882603,0.916923076923077,0.907506702412869,0.985199802664039,0.897610921501706,0.938566552901025,1.10486891385768,0.97743979721166,1,1,0.96,0.9625,0.963414634146341,1,"A"
"1692",1692,5,4,1.72,2018,33,2019,4,6,15,0,9,0.318181818181818,2.22222222222222,0.428571428571429,4,0.844444444444447,0.687500000000001,1.44,1.26666666666667,5.00000000000002,0,0.80952380952381,1.42345276872964,0.604221635883905,0.780487804878049,0.739130434782609,0.80952380952381,0.956582633053221,0.838187702265372,0.961890243902439,0.909090909090909,1.05996758508914,1.00295420974889,1.01210898082745,0.958920187793427,1.06716417910448,0.603508771929825,0.437813620071685,0.855421686746988,0.831168831168831,0.780487804878049,0.8625,0.784090909090909,0.75,"A"
"1693",1693,2.6,3.25,3,2018,33,2019,4,6,15,0,35,0.972222222222222,1.15384615384615,1.66666666666667,1.5,0.871794871794869,1.33333333333333,1.52173913043479,1.06666666666667,5.00000000000002,1,0.950617283950617,1.03020134228188,0.996732026143791,0.938650306748466,1.04545454545455,1.3125,0.96755994358251,1.01970443349754,0.993920972644377,0.992987377279102,1.01824212271973,0.99448275862069,0.996039603960395,1.09316770186335,0.979452054794522,0.815533980582524,0.860445912469034,0.914634146341463,0.962962962962963,1.0125,0.949367088607595,0.951219512195122,0.865384615384615,"A"
"1694",1694,3,3.75,2.35,2018,33,2019,4,7,14,5,16,0.682539682539683,2.5,1.2,3,1.3,1.81818181818182,1.10810810810811,0.933333333333334,0.5,0,0.988095238095238,0.96319018404908,0.826424870466321,0.880952380952381,1.33333333333333,1,1.02178341952672,0.969193492557978,0.977011494252874,0.99954149472719,1.01296880476691,1.00925925925926,0.996184738955824,0.980094786729858,0.970138888888888,0.669456066945607,0.618409294012511,0.988095238095238,0.939024390243902,1.20547945205479,0.941176470588235,1.04878048780488,0.979591836734694,"H"
"1695",1695,1.33,5.75,9.5,2018,33,2019,4,8,20,0,6,1.5,0.363636363636364,1.25000000000001,0.428571428571429,1.92857142857143,1.5,1.07692307692308,1.28571428571428,2.5,1,1.0375,1.06885245901639,0.811688311688312,0.968944099378882,0.8,0.928571428571429,1.03064066852368,1.047189321301,1.0829607550919,1.05672105672106,1.09283625730994,1.06434446057088,1.00952858575727,1.0222754491018,0.920930232558138,1.55,2.14778694673668,1.07692307692308,0.963855421686747,1.08571428571429,1.0126582278481,1,0.6875,"H"
"1696",1696,1.66,4,5.75,2018,34,2019,4,12,20,0,6,1.34285714285714,0.466666666666667,4,0.399999999999999,1.36363636363636,1.7,0.794117647058826,0.823529411764706,0.333333333333333,3,1.09090909090909,1.04318936877076,1.24262295081967,0.535947712418301,1.08695652173913,1.21052631578947,1.00728862973761,1.03511705685619,1.01984732824427,1.04249291784703,1.01797385620915,0.961971830985915,0.988568588469185,0.995423340961098,0.950877192982455,1.48780487804878,1.57921810699588,1.10666666666667,0.987179487179487,1.01234567901235,1.06666666666667,1.12820512820513,1.33333333333333,"A"
"1697",1697,2.3,3.4,3.4,2018,34,2019,4,13,15,0,16,0.868421052631579,1.23076923076923,0.666666666666667,0.714285714285717,0.75,0.714285714285717,1.06060606060606,0.7,0.857142857142858,1,1.04,1.02006688963211,1.01351351351351,0.980769230769231,1.21052631578947,1.0952380952381,0.897820163487738,1.05902777777778,1.00770416024653,0.974576271186441,1.08417508417508,1.07941176470588,1.00899550224888,1.06311881188119,0.989361702127662,0.846153846153846,1.13857228554289,1.04,1.01369863013699,1.35483870967742,1,1.05263157894737,1.36842105263158,"A"
"1698",1698,1.9,3.6,4.5,2018,34,2019,4,13,15,0,23,1.28571428571429,0.833333333333333,2,0.750000000000002,1.03571428571429,0.545454545454545,1.15624999999999,1.23076923076923,0.714285714285717,1,1.11111111111111,1.08333333333333,1.29333333333333,0.717592592592593,1.23529411764706,1.10526315789474,1.02347417840376,1.08378870673953,1.12026359143328,1.08103975535168,1.11111111111111,1.07030129124821,1.01198202695956,1.02090592334495,0.979933110367891,1.44324324324324,2.03770661157025,1.08108108108108,1.25,1.19047619047619,1.11111111111111,1.10810810810811,1.05769230769231,"H"
"1699",1699,5,4,1.75,2018,34,2019,4,13,15,0,20,0.369565217391304,2.11111111111111,0.399999999999999,3,0.527272727272728,0.391304347826087,0.512820512820513,0.238095238095239,2,1,0.963855421686747,1.42356687898089,0.498432601880878,2.04054054054054,0.9,0.944444444444444,0.981441717791412,0.9675,0.979411764705882,0.971559633027522,1.05259515570934,1.02385321100917,1.01138883289659,1.04206963249516,0.959198282032929,0.6375,0.755057803468208,0.927710843373494,1.02597402597403,0.875,1,0.941860465116279,1.08333333333333,"H"
"1700",1700,1.4,5.25,8.5,2018,34,2019,4,13,17,30,11,1.45238095238095,0.545454545454545,0.750000000000002,0.714285714285717,1.42857142857143,1.625,2.04761904761904,0.769230769230769,2.5,3,1.1375,1.00967741935484,0.660574412532637,3.18987341772152,1.05555555555556,1.25,1.11111111111111,1.15966386554622,1.07111111111111,1.05602240896359,1.0097244732577,1.09370424597365,1.01557788944724,0.98090692124105,0.915032679738564,2.30405405405405,3.0597510373444,1.15384615384615,1.02409638554217,1.24285714285714,1.11392405063291,1.11904761904762,1.20833333333333,"H"
"1701",1701,2.6,3.25,3,2018,34,2019,4,13,15,0,14,0.702127659574468,2.28571428571429,1.33333333333333,1,1.63157894736842,1.75,1.17241379310344,1.625,1.33333333333334,1,0.855421686746988,0.649779735682819,1.84375,0.487179487179487,0.818181818181818,0.736842105263158,1.01796407185629,0.911865015257583,0.912247474747474,0.985206169342147,0.842687489832439,0.857519788918206,0.992563212692119,0.94870349492672,0.925088339222616,0.52,0.588946117274168,0.823529411764706,0.876543209876543,0.8625,0.848101265822785,0.914634146341463,0.890909090909091,"H"
"1702",1702,1.22,7,15,2018,34,2019,4,13,12,30,19,4.57142857142857,0.2,1,0.399999999999999,1.32500000000001,1.21428571428571,0.714285714285712,1,0.799999999999996,1,1.29411764705882,0.694063926940639,1.50230414746544,1.203125,0.842105263157895,1.05882352941176,0.979470302460429,1.17260390161153,1.1183970856102,1.11615397545806,0.987080103359174,1.04386807556836,1.00223435948362,1.05439024390244,1.02454873646209,3.16326530612245,4.70861977789529,1.23943661971831,1.3125,1.0625,1.20289855072464,1.33333333333333,1.4,"H"
"1703",1703,11,6,1.3,2018,34,2019,4,14,14,5,21,0.4875,6.5,0.428571428571429,2,0.385714285714286,0.259259259259259,1.07692307692308,0.407407407407408,2,1,0.941860465116279,0.888888888888889,1.15909090909091,0.615384615384615,0.777777777777778,0.941176470588235,0.889032258064516,0.879136690647482,0.845161290322581,0.867080745341615,0.975806451612903,1.00415512465374,1.01303258145364,0.966745843230404,1.01712328767123,0.245901639344262,0.210149253731343,0.964705882352941,1.0125,0.888888888888889,0.963414634146341,0.942528735632184,0.825396825396825,"A"
"1704",1704,1.66,4.2,5.25,2018,34,2019,4,14,16,30,25,1.24242424242424,0.5,1,3,0.870370370370372,1,0.703703703703703,1.19047619047619,1,1,1.02409638554217,0.996932515337423,1,1.71052631578947,1.5625,1.13333333333333,1.01233480176211,1.1254113345521,1.02469879518072,1.03572474377745,1.00811688311688,1.05,1.00454795342096,1.00428367444074,0.988772183991307,1.26582278481013,1.53002309468822,0.976190476190476,1.0125,1.11842105263158,1.0375,1.04761904761905,1.48484848484848,"H"
"1705",1705,3.2,3.75,2.25,2018,34,2019,4,15,20,0,7,0.73015873015873,1.5,1.5,6.00000000000001,1.32142857142857,1.77777777777778,0.874999999999997,0.705882352941176,0.749999999999999,1,0.916666666666667,1.21153846153846,0.733542319749216,1.74712643678161,1.66666666666667,0.8,0.934285714285714,1.00666666666667,0.961066235864297,0.994366197183098,1.0260945709282,1.03792569659443,1.01390958768008,1.04264292408622,1.05081230556516,0.447488584474886,0.456673306772908,0.904761904761905,0.951219512195122,1,0.894117647058824,0.975609756097561,1,"A"
"1706",1706,2,3.3,4.5,2018,31,2019,4,16,19,45,2,1.17857142857143,0.944444444444444,0,1.5,0.961538461538461,0.5,0.771428571428569,1.1,0.375,3,1.08333333333333,1.04861111111111,1.7085201793722,0.343891402714932,1.17647058823529,1.19047619047619,0.919207317073171,1.10036496350365,1.06969205834684,1.0469696969697,1.06745362563238,1.03008595988539,1.016,1.01169590643275,0.996688741721854,1.09756097560976,1.63761904761905,1.05405405405405,1.15625,1.33333333333333,1.06944444444444,1.08108108108108,1,"A"
"1707",1707,1.65,4.4,5.25,2018,35,2019,4,20,15,0,9,2.05,0.631578947368421,2,0.833333333333335,0.941176470588241,0.916666666666668,1.76470588235294,0.454545454545455,1.33333333333334,1,0.9375,0.506787330316742,2.29012345679012,1.03311258278146,0.95,1.23529411764706,1.01383125864454,1.00340136054422,0.974588938714499,0.992997198879552,0.820324005891016,0.905277401894452,1.01059001512859,0.962962962962963,1.02166064981949,1.01923076923077,0.771905742393045,0.974025974025974,0.924050632911392,0.805194805194805,0.9625,0.938271604938272,0.730769230769231,"A"
"1708",1708,4.4,3.9,1.85,2018,35,2019,4,20,15,0,32,0.304347826086957,2.22222222222222,0.199999999999999,2.5,0.695652173913047,0.555555555555555,0.969696969696973,0.88235294117647,0.714285714285717,0,0.974025974025974,1.3542600896861,0.766839378238342,1.97333333333333,1,1.875,1.02611464968153,0.93137614678899,0.960097719869707,0.93,1.05279850746269,1.03443396226415,0.998420688974435,0.982706239775649,0.953353762342528,0.952380952380952,0.815991237677985,0.973684210526316,0.987179487179487,0.917808219178082,0.93421052631579,0.9625,0.653061224489796,"A"
"1709",1709,1.3,6,11,2018,35,2019,4,20,12,30,25,1.23880597014925,0.666666666666667,1,0.499999999999999,1.20338983050847,1.41176470588235,1,1.8,0,1,1.22857142857143,1,0.593301435406699,3,1.5,0.75,1.0198224852071,1.02050847457627,1.06805555555556,1.05640648011782,0.923801652892562,0.938473282442748,0.967504417828391,0.921977507029053,1.00223546944859,1.76767676767677,1.46938775510204,1.26865671641791,1.0958904109589,1.07142857142857,1.20588235294118,1.22535211267606,0.984375,"H"
"1710",1710,2.55,3.2,3.1,2018,35,2019,4,20,17,30,4,1.05555555555556,0.9375,0.199999999999999,0.750000000000002,1,1.22222222222222,1.03225806451614,0.875000000000001,0.799999999999996,1,1.08450704225352,1.32017543859649,0.81769436997319,2.01315789473684,1.27777777777778,1.1875,1.00717781402936,1.06363636363636,0.989093959731544,0.982071097372488,1.05114503816794,1.06677796327212,1.01110608573295,1.05237808549067,1.0618479880775,1.12328767123288,1.27058823529412,1.07142857142857,1.09859154929577,1.17391304347826,1.11940298507463,1.04,0.918367346938776,"H"
"1711",1711,3.3,3.5,2.3,2018,35,2019,4,20,15,0,20,0.893617021276596,1.375,0.166666666666666,3,0.625,0.388888888888888,0.826086956521738,1.46153846153846,1.5,1,0.952380952380952,0.977917981072555,0.782383419689119,1.95121951219512,0.88,0.68,0.938718662952646,0.959807073954984,0.979827089337176,0.964817320703653,1.02507836990596,1.05172413793103,1.01305220883534,1.01990632318501,1.12,1.14925373134328,0.715151515151515,0.939759036144578,1.07792207792208,0.853658536585366,0.9875,0.954545454545455,0.8,"D"
"1712",1712,1.75,3.5,6,2018,35,2019,4,20,15,0,7,1.42424242424242,0.529411764705882,3,0.600000000000001,1.36,1.25000000000001,0.766666666666667,1.7,2.5,0,1.06410256410256,1.23920265780731,0.589473684210526,2.05263157894737,0.863636363636364,0.62962962962963,1.06655574043261,0.967959527824621,0.986526946107785,0.959712230215827,1.03987240829346,1.03409090909091,0.991106719367587,1.00348837209302,0.899676375404531,1.27021276595745,1.39650327817671,1.08974358974359,1.09459459459459,0.952380952380952,1.02597402597403,1.025,1.05769230769231,"D"
"1713",1713,1.53,4.6,6.5,2018,35,2019,4,21,16,0,14,1.69230769230769,0.285714285714286,1.5,0.199999999999999,2.2,2.4,1.21739130434783,2,3,1,1.03703703703704,1.29152542372881,0.745161290322581,1.06875,0.88235294117647,1.1875,1.08346456692913,1.03071672354949,1.02752293577982,0.998552821997106,0.943251533742331,0.976902173913044,0.994597249508841,1.0299043062201,0.956228956228956,2.13084112149533,2.01623083859333,1.02439024390244,1.01234567901235,0.9125,1.07594936708861,1,0.942307692307692,"A"
"1714",1714,17,7.5,1.2,2018,35,2019,4,21,16,0,21,0.364705882352941,9,0.285714285714286,1.99999999999999,0.608695652173914,0.4,2.35294117647058,0.5,1.75,1,0.847058823529412,0.886153846153846,1.35151515151515,0.85,0.708333333333333,1.3125,0.849496402877698,0.801951219512196,0.819026548672567,0.837799717912553,0.880693069306931,0.934821428571428,0.997904400758408,1.01471635414194,1.10259218692954,0.299270072992701,0.147887323943662,0.902439024390244,0.790123456790123,0.741176470588235,0.867469879518072,0.840909090909091,1.06122448979592,"A"
"1715",1715,3.25,3.5,2.3,2018,35,2019,4,21,13,30,31,0.71875,1.66666666666667,0.599999999999999,0.500000000000002,1.2,1.23076923076923,0.820512820512823,1.90909090909091,0.750000000000002,0,0.912087912087912,1.00961538461538,1.2421875,0.294820717131474,1,1.11111111111111,0.988814317673379,0.911934156378601,0.947075208913649,0.984848484848485,0.991820040899796,0.932082978118784,0.969927007299269,0.95281690140845,1.01412639405204,0.48955223880597,0.367261280167891,0.922222222222222,0.905882352941176,1.01149425287356,0.909090909090909,0.914893617021277,0.827586206896552,"H"
"1716",1716,1.25,6.25,15,2018,35,2019,4,22,20,0,16,1.69230769230769,0.266666666666667,0.714285714285717,2,1.3,1.27272727272727,0.628571428571427,1.06666666666667,0.5,1,1.0375,1.04807692307692,0.859106529209622,1.00645161290323,0.714285714285714,0.523809523809524,1.12470268433571,1.02334267040149,1.06209150326797,1.07967939651108,1.02735042735043,0.975573428656539,0.992007893438581,0.962343572241183,0.934812286689421,2.32209737827715,2.98403041825095,1.05,1,1.01333333333333,1,1.02439024390244,0.6,"D"
"1717",1717,1.28,6,13,2018,33,2019,4,23,19,45,6,1.97058823529412,0.176470588235294,3,0.142857142857143,2.14814814814814,6.33333333333333,1,1.6,1.66666666666667,0,1.12820512820513,0.80983606557377,1.375,0.503267973856209,0.72,0.782608695652174,1.04001322751323,1.15627822944896,1.13122171945701,1.1207729468599,0.987849973586899,0.979335130278527,0.993425605536332,0.990888119953864,1.07625899280575,2.68181818181818,2.99306243805748,1.12820512820513,1.13513513513514,0.80952380952381,1.07792207792208,1.15,1.21153846153846,"H"
"1718",1718,2.25,3.5,3.4,2018,31,2019,4,23,19,45,23,1.36111111111111,0.4375,1.2,0.428571428571429,0.948717948717946,1.6,1.03125,0.636363636363637,1.4,3,1.08450704225352,1.32456140350877,1.03412073490814,1.01351351351351,1.11111111111111,0.611111111111111,1.01213114754098,1.06427184466019,1.0134328358209,1.01319875776397,1.01690391459075,1.02795527156549,1.01824162679426,1.06060606060606,1.06238859180036,1.32467532467532,1.41116751269036,1.08571428571429,1.09859154929577,1.05797101449275,1.13432835820896,1.06666666666667,1,"D"
"1719",1719,7.5,5,1.44,2018,31,2019,4,24,20,0,2,0.744186046511628,3,0.5,7,0.629032258064515,0.428571428571429,1.28,0.499999999999999,3.99999999999999,3,1.05813953488372,1.21981424148607,0.957528957528958,0.631782945736434,0.88,1.05882352941176,1.0530612244898,0.956395348837209,0.958279009126467,0.964912280701754,1.07332293291732,1.0606936416185,1.01875316776483,0.988847583643122,0.932659932659933,0.789333333333333,0.774980330448466,1.05882352941176,1.0625,0.966666666666667,1.07317073170732,1.08045977011494,0.920634920634921,"A"
"1720",1720,2.9,3.5,2.55,2018,31,2019,4,24,19,45,35,0.727272727272727,1.8,1,1,1.26315789473684,0.692307692307693,0.406249999999998,1.44444444444444,0.499999999999998,1,0.988095238095238,1.83333333333333,0.336134453781513,1.85714285714286,1.4,1.1875,0.891666666666667,0.935023771790808,0.945378151260504,0.880952380952381,1.14864864864865,1.07670454545455,1.01714573877963,1.06016847172082,0.962585034013605,0.503937007874016,0.526338329764454,1.01190476190476,0.98780487804878,1.0958904109589,0.929411764705882,1,1.12244897959184,"H"
"1721",1721,1.07,15,41,2018,36,2019,4,26,20,0,16,6.28571428571429,0.1,3.49999999999999,0.1,1.63333333333333,2.25,0.425000000000001,2,0.714285714285717,1,1.13333333333333,0.892857142857143,1.13013698630137,1.19811320754717,1.29411764705882,1,1.08112373737374,1.28465608465608,1.20065789473684,1.1895023858214,1.03109656301146,1.03861308116627,0.975745721271393,0.991696322657177,1.03457249070632,4.07523510971787,5.31302876480541,1.10810810810811,1.05194805194805,1.26865671641791,1.16901408450704,1.14285714285714,1.53125,"H"
"1722",1722,2.3,3.2,3.6,2018,36,2019,4,27,17,30,23,0.829268292682927,1.30769230769231,0,1.5,0.568181818181817,0.1875,1.18518518518519,0.5625,0.750000000000002,1,1.01298701298701,1.01003344481605,1.00331125827815,1,0.909090909090909,1.78571428571429,0.903703703703704,1.00844594594595,1.00463678516229,0.979913916786227,1.06543624161074,1.04892086330935,1.00850425212606,0.980571428571429,1.06574394463668,1.04545454545455,0.977272727272727,1.04,0.948717948717949,1.03703703703704,1.02666666666667,1.02564102564103,1.15555555555556,"D"
"1723",1723,2.62,3.5,2.8,2018,36,2019,4,27,15,0,19,0.857142857142857,1.33333333333333,1,2.5,0.565217391304349,0.733333333333334,1.03448275862069,0.409090909090909,1,1,0.975903614457831,0.93968253968254,0.974842767295597,2.16216216216216,1,0.7,0.902714932126696,0.971480144404331,0.964705882352941,0.948868778280543,1.0020618556701,1.00838414634146,1.01545253863135,1.01010101010101,1.08504398826979,0.652439024390244,0.803571428571429,0.987951807228916,1.05194805194805,0.909090909090909,0.9875,0.953488372093023,1.08333333333333,"D"
"1724",1724,2.4,3.6,3,2018,36,2019,4,27,15,0,6,0.741935483870968,1.05555555555556,1.99999999999999,1,1.48387096774194,2.42857142857143,1.06896551724138,1.38461538461539,1.4,1,1.11111111111111,1.53472222222222,0.729357798165138,0.683257918552036,1.17647058823529,0.894736842105263,1.05961251862891,1.08241758241758,1.08646003262643,1.08371385083714,1.13389830508475,1.03380281690141,0.995520159283225,0.991879350348027,0.914473684210528,1.26582278481013,2.11634199134199,1.04054054054054,1.234375,1.22222222222222,1.11111111111111,1.09459459459459,1,"H"
"1725",1725,1.9,3.9,4.1,2018,36,2019,4,27,15,0,11,0.902439024390244,1.14285714285714,0.833333333333335,1.25000000000001,0.923076923076923,0.928571428571427,1.31034482758621,2.71428571428572,0.714285714285717,1,0.946666666666667,0.586301369863014,1.38461538461538,0.961538461538462,1.05882352941176,0.761904761904762,0.997274330607664,1.03030303030303,1.05708625967945,1.06323262341093,0.932539682539682,0.972022382094325,0.987109568666338,1.00878048780488,0.96200716845878,0.679316888045541,0.908954326923077,0.933333333333333,0.972602739726027,1.11290322580645,0.87012987012987,0.986842105263158,1.28947368421053,"D"
"1726",1726,1.4,5.5,7.5,2018,36,2019,4,27,12,30,4,1.62790697674419,0.272727272727273,1.66666666666667,0.166666666666666,1.60526315789473,1.55555555555556,1.4,0.666666666666667,1.25000000000001,1,1.1,1.31147540983607,1.3841059602649,0,0.791666666666667,1.53333333333333,1.05174825174825,1.11643835616438,1.08258258258258,1.07539118065434,1.07210031347962,0.997271487039563,0.997035573122527,0.962371721778791,0.948453608247421,1.64383561643836,2.73208469055375,1.12820512820513,1.01204819277108,0.971428571428571,1.05063291139241,1.0952380952381,1.3125,"A"
"1727",1727,2.62,3.3,2.9,2018,36,2019,4,27,15,0,36,0.980392156862745,1.14285714285714,0.750000000000002,0.750000000000002,0.739999999999997,1.3,1.54999999999999,0.392857142857143,1.8,3,0.927710843373494,0.501108647450111,2.4625,0.480769230769231,1,0.421052631578947,1.09207338179301,1.09039548022599,1.03703703703704,1.12445779112446,0.913398692810457,0.927880386983289,1.00237977193852,0.973893303064699,1.08833922261484,0.734375,0.790886899918633,0.894117647058824,0.962962962962963,0.9125,0.962025316455696,0.975609756097561,0.890909090909091,"A"
"1728",1728,23,9,1.14,2018,36,2019,4,28,14,5,31,0.449438202247191,7.5,1.16666666666666,3,0.720930232558139,0.866666666666666,0.843749999999997,1.07142857142857,2,1,0.930232558139535,0.96594427244582,1.68208092485549,0.450581395348837,0.777777777777778,1.4,0.857142857142857,0.856115107913669,0.886571056062581,0.878260869565217,1.09060402684564,1.09224011713031,1.02529084471421,1.07852760736196,1.02447552447552,0.283289124668435,0.2316228276186,0.941176470588235,1,0.833333333333333,0.975609756097561,0.942528735632184,0.873015873015873,"A"
"1729",1729,2.75,3.6,2.6,2018,36,2019,4,28,12,0,25,0.727272727272727,2,1.5,0.666666666666665,0.976190476190479,1.58333333333333,0.812499999999998,0.88235294117647,0.285714285714286,1,1,1.28861788617886,0.971794871794872,0.47953216374269,1.69230769230769,1.5,0.935483870967742,0.900302114803625,0.978540772532189,0.966397849462366,1.13477537437604,0.964625850340136,0.998995983935744,0.987134502923977,0.971530249110321,0.49034749034749,0.601937984496124,0.988095238095238,0.939024390243902,1.12328767123288,0.941176470588235,1.07317073170732,1.22448979591837,"H"
"1730",1730,2.7,3.5,2.7,2018,36,2019,4,28,16,30,21,0.955223880597015,1.5,0.500000000000002,1.75,0.749999999999998,0.315789473684211,1.19230769230769,0.315789473684211,0.799999999999996,1,1.09638554216867,0.960843373493976,1.32421875,0.976744186046512,1.16666666666667,0.8,0.996,1.01476510067114,0.990130624092888,0.992307692307692,0.924094488188976,1.00965824665676,1.01704233095107,0.961825060185716,0.959595959595959,1.16554054054054,1.07163323782235,1.07142857142857,1.0625,1.14473684210526,1.1,1.11904761904762,1.75757575757576,"D"
"1731",1731,1.66,4,5.75,2018,37,2019,5,3,20,0,6,1.25,0.6,1,0.666666666666667,2.04545454545455,1.2,2.25,2.55555555555556,0.500000000000002,1,1.0375,1.00961538461538,1.0258064516129,0.47741935483871,0.826086956521739,0.952380952380952,1.10279441117765,0.9992784992785,0.963172804532578,1.01749539594843,0.963735717834079,0.969267139479906,0.987221396731053,0.921452894438138,0.903311258278144,1.38983050847458,1.23348017621145,1.0375,0.9625,1.17333333333333,1,1.04878048780488,0.872727272727273,"H"
"1732",1732,4,4,1.9,2018,37,2019,5,4,12,30,7,0.6,4.33333333333333,8.00000000000002,1.99999999999999,0.716981132075472,1.30769230769231,1.23809523809524,0.583333333333332,2,1,0.893836390217969,1.1238670694864,0.461538461538462,3,0.947368421052632,0.761904761904762,0.984105960264901,0.860088365243004,0.857908847184987,0.927821522309711,0.899705014749263,0.914323962516734,0.975471698113208,0.939211136890951,0.946153846153846,0.4456,0.283601756954612,0.906095529765743,0.918369357199144,1.09722222222222,0.934279671879006,0.889232577860006,0.787398213816654,"H"
"1733",1733,2.6,3.75,2.7,2018,37,2019,5,4,17,30,25,0.72093023255814,1.38461538461538,0.500000000000002,0.599999999999999,0.967741935483874,1.3,1.03846153846154,1.2,0.666666666666667,1,0.888888888888889,0.976271186440678,0.639484978540773,1.17916666666667,1.23529411764706,1.1,1.00756429652042,0.876823338735818,0.931087289433384,0.926345609065156,0.993138936535163,0.944674965421853,0.979330708661416,1.00719424460432,1.00337837837838,0.616822429906542,0.34208367514356,0.902439024390244,0.790123456790123,0.7875,0.911392405063291,0.902439024390244,1,"A"
"1734",1734,9.5,5.25,1.36,2018,37,2019,5,4,19,45,2,0.461538461538462,7,0.555555555555557,3,0.660377358490567,0.6,1.66666666666667,0.478260869565218,6.00000000000001,1,0.905882352941176,0.926153846153846,1.79640718562874,0.60236220472441,1.15,1.06666666666667,0.898691860465117,0.882089552238806,0.887671232876712,0.923580786026201,0.91839863713799,0.926666666666667,0.994535519125683,1.02889358703312,1.02720114531138,0.33587786259542,0.265736434108527,0.914634146341463,0.962962962962963,0.952941176470588,0.903614457831325,0.886363636363636,0.918367346938776,"A"
"1735",1735,2.3,3.75,3.1,2018,37,2019,5,4,15,0,35,1.21052631578947,0.6875,0.799999999999996,0.571428571428571,1,1,0.636363636363636,1,0.833333333333335,1,1.05263157894737,1.42523364485981,0.75974025974026,1.06666666666667,0.95,0.875,0.987897125567323,0.976234003656306,1.03553299492386,0.978755690440061,1.0893536121673,1.0544,1.00163844893501,0.998717948717949,1.06349206349206,1.90348525469169,1.37838625109234,1.08333333333333,1.09210526315789,1.09375,1.02597402597403,1.07692307692308,1.41176470588235,"H"
"1736",1736,1.53,4.2,7.5,2018,37,2019,5,4,15,0,14,2.07692307692308,0.368421052631579,1.25000000000001,3,1.1891891891892,1,0.638888888888889,1,0.799999999999996,1,1.0375,1.01348314606742,1.0062893081761,1.03311258278146,1.05,1.11764705882353,0.90295358649789,0.994940978077572,1.01351351351351,0.935393258426966,1.01492537313433,1.02156334231806,1.00348258706467,1.02204176334107,1.03663003663004,1.25490196078431,1.22410358565737,1.1038961038961,1.0253164556962,1.03896103896104,0.9875,1.01234567901235,1.05769230769231,"H"
"1737",1737,1.4,5,9,2018,37,2019,5,5,16,30,4,1.88571428571429,0.294117647058824,3,4.5,1.45,2.33333333333333,1.32142857142857,1.72727272727272,1.6,3,1.07692307692308,1.0794701986755,0.875,2.25,0.772727272727273,0.739130434782609,1.18137254901961,1.12837837837838,1.10350076103501,1.09565217391304,0.977883096366509,1.01549295774648,0.982257269590933,0.979214780600462,1.04391891891892,3.53571428571429,3.53302034428795,1.07692307692308,1.10810810810811,0.869047619047619,1.1038961038961,1.025,0.942307692307692,"D"
"1738",1738,1.4,5.25,8,2018,37,2019,5,5,14,0,31,1.36,0.4,0.750000000000002,1.25000000000001,1.22222222222222,1.36363636363636,1.10344827586207,2,0.500000000000002,1,1.07792207792208,1.47345132743363,0.651399491094148,2.20779220779221,0.772727272727273,2,1.07154471544715,1.02264808362369,1.07911392405063,1.05208333333333,1.11858407079646,1.02954898911353,0.986383442265795,0.991037131882202,0.967509025270758,3.08510638297872,3.53869653767821,1.10526315789474,1.02564102564103,1.04109589041096,1.05263157894737,1.05,0.673469387755102,"H"
"1739",1739,11,6,1.3,2018,37,2019,5,5,14,0,19,0.215384615384615,3.33333333333333,1,1.57142857142858,0.961538461538461,0.714285714285717,1.57692307692308,0.88888888888889,0.666666666666665,1,0.824175824175824,0.952681388012618,0.911585365853659,0.80952380952381,0.80952380952381,1.0625,1.00693481276006,0.859910581222057,0.863213811420983,0.892207792207792,0.953917050691244,0.922764227642276,0.987642115669799,0.966305655836342,0.982394366197185,0.227439024390244,0.204559133313271,0.822222222222222,0.905882352941176,0.770114942528736,0.806818181818182,0.819148936170213,0.551724137931034,"D"
"1740",1740,1.12,8.5,17,2018,37,2019,5,6,20,0,23,1.80392156862745,0.222222222222222,0.799999999999996,0,1.02127659574468,0.727272727272727,1,0.611111111111112,0.799999999999996,1,1.02380952380952,1.01892744479495,0.649076517150396,3.14634146341463,1.13636363636364,0.555555555555556,1.06609195402299,1.13255033557047,1.11111111111111,1.10431154381085,0.898826979472141,0.942172073342736,0.98743718592965,0.946682464454976,1.03296703296703,2.73228346456693,2.39085640695428,1.02409638554217,1.03896103896104,1.09756097560976,1.025,0.988636363636364,1.05,"H"
